,0,1,2,3
3051,Temp,28.40,,
3057,Temp,28.40,,
3063,Temp,28.40,,
3069,Temp,28.40,,
3075,Temp,28.40,,
3081,Temp,28.40,,
3087,Temp,28.40,,
3093,Temp,28.40,,
3099,Temp,28.40,,
3105,Temp,28.40,,
3111,Temp,28.40,,
3117,Temp,28.40,,
3123,Temp,28.40,,
3129,Temp,28.40,,
3135,Temp,28.40,,
3141,Temp,28.40,,
3147,Temp,28.40,,
3153,Temp,28.40,,
3159,Temp,28.40,,
3165,Temp,28.40,,
3171,Temp,28.40,,
3177,Temp,28.40,,
3183,Temp,28.50,,
3189,Temp,28.50,,
3195,Temp,28.50,,
3201,Temp,28.40,,
3207,Temp,28.50,,
3213,Temp,28.50,,
3219,Temp,28.50,,
3225,Temp,28.50,,
3231,Temp,28.50,,
3237,Temp,28.50,,
3243,Temp,28.50,,
3249,Temp,28.50,,
3255,Temp,28.50,,
3261,Temp,28.50,,
3267,Temp,28.50,,
3273,Temp,28.50,,
3279,Temp,28.50,,
3285,Temp,28.50,,
3291,Temp,28.50,,
3297,Temp,28.50,,
3303,Temp,28.50,,
3309,Temp,28.50,,
3315,Temp,28.50,,
3321,Temp,28.50,,
3327,Temp,28.50,,
3333,Temp,28.50,,
3339,Temp,28.50,,
3345,Temp,28.50,,
3351,Temp,28.50,,
3357,Temp,28.50,,
3363,Temp,28.50,,
3369,Temp,28.50,,
3375,Temp,28.50,,
3381,Temp,28.50,,
3387,Temp,28.50,,
3393,Temp,28.50,,
3399,Temp,28.50,,
3405,Temp,28.50,,
3411,Temp,28.50,,
3417,Temp,28.50,,
3423,Temp,28.50,,
3429,Temp,28.50,,
3435,Temp,28.50,,
3441,Temp,28.50,,
3447,Temp,28.50,,
3453,Temp,28.50,,
3459,Temp,28.50,,
3465,Temp,28.60,,
3471,Temp,28.60,,
3477,Temp,28.60,,
3483,Temp,28.60,,
3489,Temp,28.50,,
3495,Temp,28.60,,
3501,Temp,28.60,,
3507,Temp,28.60,,
3513,Temp,28.60,,
3519,Temp,28.60,,
3525,Temp,28.60,,
3531,Temp,28.60,,
3537,Temp,28.60,,
3543,Temp,28.60,,
3549,Temp,28.60,,
3555,Temp,28.60,,
3561,Temp,28.60,,
3567,Temp,28.60,,
3573,Temp,28.60,,
3579,Temp,28.60,,
3585,Temp,28.60,,
3591,Temp,28.60,,
3597,Temp,28.60,,
3603,Temp,28.60,,
3609,Temp,28.60,,
3615,Temp,28.60,,
3621,Temp,28.60,,
3627,Temp,28.60,,
3633,Temp,28.60,,
3639,Temp,28.60,,
3645,Temp,28.60,,
3651,Temp,28.60,,
3657,Temp,28.60,,
3663,Temp,28.60,,
3669,Temp,28.60,,
3675,Temp,28.60,,
3681,Temp,28.60,,
3687,Temp,28.60,,
3693,Temp,28.60,,
3699,Temp,28.60,,
3705,Temp,28.60,,
3711,Temp,28.60,,
3717,Temp,28.60,,
3723,Temp,28.60,,
3729,Temp,28.70,,
3735,Temp,28.70,,
3741,Temp,28.70,,
3747,Temp,28.70,,
3753,Temp,28.70,,
3759,Temp,28.70,,
3765,Temp,28.70,,
3771,Temp,28.70,,
3777,Temp,28.70,,
3783,Temp,28.70,,
3789,Temp,28.70,,
3795,Temp,28.70,,
3801,Temp,28.70,,
3807,Temp,28.70,,
3813,Temp,28.70,,
3819,Temp,28.70,,
3825,Temp,28.70,,
3831,Temp,28.70,,
3837,Temp,28.70,,
3843,Temp,28.70,,
3849,Temp,28.70,,
3855,Temp,28.70,,
3861,Temp,28.70,,
3867,Temp,28.70,,
3873,Temp,28.70,,
3879,Temp,28.70,,
3885,Temp,28.70,,
3891,Temp,28.70,,
3897,Temp,28.70,,
3903,Temp,28.70,,
3909,Temp,28.70,,
3915,Temp,28.70,,
3921,Temp,28.70,,
3927,Temp,28.70,,
3933,Temp,28.70,,
3939,Temp,28.70,,
3945,Temp,28.70,,
3951,Temp,28.70,,
3957,Temp,28.70,,
3963,Temp,28.70,,
3969,Temp,28.70,,
3975,Temp,28.70,,
3981,Temp,28.70,,
3987,Temp,28.70,,
3993,Temp,28.70,,
3999,Temp,28.70,,
4005,Temp,28.80,,
4011,Temp,28.70,,
4017,Temp,28.70,,
4023,Temp,28.70,,
4029,Temp,28.80,,
4035,Temp,28.80,,
4041,Temp,28.80,,
4047,Temp,28.80,,
4053,Temp,28.70,,
4059,Temp,28.80,,
4065,Temp,28.80,,
4071,Temp,28.80,,
4077,Temp,28.80,,
4083,Temp,28.80,,
4089,Temp,28.80,,
4095,Temp,28.80,,
4101,Temp,28.80,,
4107,Temp,28.80,,
4113,Temp,28.80,,
4119,Temp,28.80,,
4125,Temp,28.80,,
4131,Temp,28.80,,
4137,Temp,28.80,,
4143,Temp,28.80,,
4149,Temp,28.80,,
4155,Temp,28.80,,
4161,Temp,28.80,,
4167,Temp,28.80,,
4173,Temp,28.80,,
4179,Temp,28.80,,
4185,Temp,28.80,,
4191,Temp,28.80,,
4197,Temp,28.80,,
4203,Temp,28.80,,
4209,Temp,28.80,,
4215,Temp,28.80,,
4221,Temp,28.80,,
4227,Temp,28.80,,
4233,Temp,28.80,,
4239,Temp,28.80,,
4245,Temp,28.80,,
4251,Temp,28.80,,
4257,Temp,28.80,,
4263,Temp,28.80,,
4269,Temp,28.80,,
4275,Temp,28.80,,
4281,Temp,28.80,,
4287,Temp,28.80,,
4293,Temp,28.80,,
4299,Temp,28.80,,
4305,Temp,28.80,,
4311,Temp,28.80,,
4317,Temp,28.80,,
4323,Temp,28.80,,
4329,Temp,28.80,,
4335,Temp,28.80,,
4341,Temp,28.80,,
4347,Temp,28.80,,
4353,Temp,28.80,,
4359,Temp,28.80,,
4365,Temp,28.80,,
4371,Temp,28.80,,
4377,Temp,28.90,,
4383,Temp,28.80,,
4389,Temp,28.90,,
4395,Temp,28.90,,
4401,Temp,28.90,,
4407,Temp,28.90,,
4413,Temp,28.90,,
4419,Temp,28.90,,
4425,Temp,28.90,,
4431,Temp,28.90,,
