,0,1,2,3
1751,Mag,-172,161,-599
1757,Mag,-172,164,-598
1763,Mag,-168,170,-596
1769,Mag,-168,166,-601
1775,Mag,-170,169,-601
1781,Mag,-166,163,-602
1787,Mag,-167,171,-601
1793,Mag,-170,171,-603
1799,Mag,-171,172,-600
1805,Mag,-171,171,-602
1811,Mag,-168,171,-601
1817,Mag,-174,174,-600
1823,Mag,-172,173,-600
1829,Mag,-177,172,-602
1835,Mag,-177,173,-602
1841,Mag,-175,176,-602
1847,Mag,-176,180,-600
1853,Mag,-180,184,-598
1859,Mag,-179,192,-600
1865,Mag,-178,198,-598
1871,Mag,-185,201,-599
1877,Mag,-184,202,-599
1883,Mag,-185,205,-598
1889,Mag,-186,196,-596
1895,Mag,-188,196,-595
1901,Mag,-191,198,-598
1907,Mag,-191,199,-598
1913,Mag,-182,204,-597
1919,Mag,-182,207,-600
1925,Mag,-188,211,-600
1931,Mag,-185,210,-600
1937,Mag,-184,212,-598
1943,Mag,-182,214,-599
1949,Mag,-182,221,-599
1955,Mag,-181,219,-599
1961,Mag,-178,220,-599
1967,Mag,-178,216,-601
1973,Mag,-178,219,-601
1979,Mag,-181,222,-600
1985,Mag,-180,222,-602
1991,Mag,-178,217,-602
1997,Mag,-177,217,-601
2003,Mag,-179,221,-601
2009,Mag,-175,220,-602
2015,Mag,-177,218,-600
2021,Mag,-179,219,-601
2027,Mag,-181,220,-601
2033,Mag,-178,219,-601
2039,Mag,-178,219,-601
2045,Mag,-182,216,-600
2051,Mag,-178,219,-601
2057,Mag,-179,227,-600
2063,Mag,-183,224,-599
2069,Mag,-175,226,-600
2075,Mag,-178,227,-597
2081,Mag,-178,227,-597
2087,Mag,-183,231,-598
2093,Mag,-182,229,-597
2099,Mag,-180,232,-596
2105,Mag,-181,234,-597
2111,Mag,-176,231,-595
2117,Mag,-180,233,-595
2123,Mag,-180,231,-596
2129,Mag,-177,234,-597
2135,Mag,-178,228,-595
2141,Mag,-180,230,-596
2147,Mag,-180,234,-597
2153,Mag,-179,227,-595
2159,Mag,-177,228,-598
2165,Mag,-181,224,-597
2171,Mag,-176,222,-596
2177,Mag,-179,226,-600
2183,Mag,-175,230,-598
2189,Mag,-178,229,-599
2195,Mag,-178,226,-599
2201,Mag,-175,231,-597
2207,Mag,-179,223,-599
2213,Mag,-180,224,-597
2219,Mag,-177,224,-598
2225,Mag,-177,224,-597
2231,Mag,-174,223,-599
2237,Mag,-179,226,-600
2243,Mag,-178,222,-597
2249,Mag,-173,224,-596
2255,Mag,-174,222,-599
2261,Mag,-174,223,-599
2267,Mag,-175,212,-600
2273,Mag,-180,221,-601
2279,Mag,-178,217,-600
2285,Mag,-180,215,-600
2291,Mag,-180,215,-596
2297,Mag,-180,219,-598
2303,Mag,-179,217,-598
2309,Mag,-176,217,-599
2315,Mag,-176,219,-599
2321,Mag,-179,215,-600
2327,Mag,-177,214,-599
2333,Mag,-179,216,-598
2339,Mag,-177,221,-599
2345,Mag,-179,216,-599
2351,Mag,-183,223,-598
2357,Mag,-174,217,-598
2363,Mag,-177,222,-600
2369,Mag,-175,220,-602
2375,Mag,-166,229,-604
2381,Mag,-170,232,-607
2387,Mag,-164,237,-607
2393,Mag,-160,239,-607
2399,Mag,-160,241,-608
2405,Mag,-159,245,-609
2411,Mag,-160,251,-609
2417,Mag,-154,255,-609
2423,Mag,-160,249,-608
2429,Mag,-153,242,-611
2435,Mag,-161,236,-609
2441,Mag,-157,234,-615
2447,Mag,-164,229,-610
2453,Mag,-161,228,-613
2459,Mag,-159,221,-614
2465,Mag,-159,227,-615
2471,Mag,-157,221,-613
2477,Mag,-155,229,-615
2483,Mag,-155,225,-616
